scenario,Group,GA,mean_reliability,q10_reliability,min_reliability,BMI_interval,N,detection_failure_risk,delay_risk,minimax_risk
no_error,3,16.3,0.7880857844472522,0.7209435723717348,0.3806255883428183,"(35.22, 46.88]",30,0.2119142155527478,0.28666666666666674,0.28666666666666674
no_error,3,16.4,0.7896651751581975,0.7233518973116569,0.387830722630671,"(35.22, 46.88]",30,0.21033482484180255,0.2933333333333332,0.2933333333333332
no_error,3,16.5,0.7912014629599416,0.7257113288033109,0.3950774424441327,"(35.22, 46.88]",30,0.20879853704005835,0.3,0.3
no_error,3,16.6,0.7927012195404639,0.7280308249350025,0.4023701459305849,"(35.22, 46.88]",30,0.2072987804595361,0.30666666666666675,0.30666666666666675
no_error,3,16.7,0.794171019485301,0.7303193229775261,0.4097134626111496,"(35.22, 46.88]",30,0.205828980514699,0.3133333333333333,0.3133333333333333
no_error,3,16.8,0.7956174333835303,0.7325857271234327,0.417112222269888,"(35.22, 46.88]",30,0.2043825666164697,0.32000000000000006,0.32000000000000006
no_error,3,16.9,0.7970470135016203,0.7348388826718717,0.4245714125925588,"(35.22, 46.88]",30,0.20295298649837967,0.32666666666666655,0.32666666666666655
no_error,3,17.0,0.7984662762542662,0.7370875551397842,0.4320961336808594,"(35.22, 46.88]",30,0.20153372374573375,0.3333333333333333,0.3333333333333333
no_error,3,17.1,0.7998816898783989,0.7393404034881031,0.439691556717373,"(35.22, 46.88]",30,0.20011831012160108,0.3400000000000001,0.3400000000000001
no_error,3,17.2,0.8012996566139994,0.7416059615841413,0.4473628763535715,"(35.22, 46.88]",30,0.19870034338600062,0.3466666666666666,0.3466666666666666
no_error,3,17.3,0.8027264946772994,0.743892607890392,0.4551152610661426,"(35.22, 46.88]",30,0.1972735053227006,0.3533333333333334,0.3533333333333334
no_error,3,17.4,0.8041684208224582,0.7462085426924538,0.462953807941336,"(35.22, 46.88]",30,0.1958315791775418,0.35999999999999993,0.35999999999999993
no_error,3,17.5,0.8056315296871264,0.7485617597631583,0.4708834859800801,"(35.22, 46.88]",30,0.19436847031287363,0.36666666666666664,0.36666666666666664
no_error,3,17.6,0.8071217717093199,0.750960015506058,0.4789090850183093,"(35.22, 46.88]",30,0.19287822829068013,0.3733333333333334,0.3733333333333334
no_error,3,17.7,0.8086449349568177,0.753410805664341,0.4870351647325505,"(35.22, 46.88]",30,0.19135506504318234,0.37999999999999995,0.37999999999999995
no_error,3,17.8,0.8102066214177118,0.7559213330776486,0.4952659979550164,"(35.22, 46.88]",30,0.18979337858228817,0.3866666666666667,0.3866666666666667
no_error,3,17.9,0.8118122200950485,0.7584984718679308,0.5036055077711313,"(35.22, 46.88]",30,0.1881877799049515,0.39333333333333326,0.39333333333333326
no_error,3,18.0,0.8134668891537664,0.7611487457470528,0.5120572224988692,"(35.22, 46.88]",30,0.18653311084623359,0.4,0.4
no_error,3,18.1,0.815175532875101,0.7638782946866784,0.5206242156786062,"(35.22, 46.88]",30,0.18482446712489897,0.4066666666666668,0.4066666666666668
no_error,3,18.2,0.8169427194977755,0.7666927235145093,0.5293089906161361,"(35.22, 46.88]",30,0.18305728050222447,0.4133333333333333,0.4133333333333333
no_error,3,18.3,0.8187718940345604,0.7695953203345639,0.5381126503375396,"(35.22, 46.88]",30,0.1812281059654396,0.42000000000000004,0.42000000000000004
no_error,3,18.4,0.8206655210491351,0.7725874123899791,0.547035002130124,"(35.22, 46.88]",30,0.17933447895086485,0.4266666666666666,0.4266666666666666
no_error,3,18.5,0.8226257418648331,0.7756698901918762,0.556075177868326,"(35.22, 46.88]",30,0.17737425813516694,0.43333333333333335,0.43333333333333335
no_error,3,18.6,0.8246545145969123,0.7788433969777241,0.5652318297989696,"(35.22, 46.88]",30,0.1753454854030877,0.4400000000000001,0.4400000000000001
no_error,3,18.7,0.8267535369415835,0.782108240403823,0.5745029895276831,"(35.22, 46.88]",30,0.1732464630584165,0.4466666666666666,0.4466666666666666
no_error,3,18.8,0.8289241384581004,0.7854642669624509,0.5838858974418283,"(35.22, 46.88]",30,0.17107586154189958,0.45333333333333337,0.45333333333333337
no_error,3,18.9,0.8311672600937642,0.7889108433658443,0.5933769475623184,"(35.22, 46.88]",30,0.16883273990623582,0.4599999999999999,0.4599999999999999
no_error,3,19.0,0.8334834541067839,0.7924468612056265,0.6029716825968915,"(35.22, 46.88]",30,0.16651654589321607,0.4666666666666667,0.4666666666666667
no_error,3,19.1,0.8358728719528811,0.7960707250316024,0.6126647651914826,"(35.22, 46.88]",30,0.16412712804711893,0.47333333333333344,0.47333333333333344
no_error,3,19.2,0.8383352437415386,0.7997803361884438,0.622449933148985,"(35.22, 46.88]",30,0.16166475625846144,0.4799999999999999,0.4799999999999999
no_error,3,19.3,0.8408698844656785,0.8035731034740483,0.6323200135972652,"(35.22, 46.88]",30,0.15913011553432155,0.4866666666666667,0.4866666666666667
no_error,3,19.4,0.8434756949937072,0.807445951400803,0.6422669166315818,"(35.22, 46.88]",30,0.15652430500629277,0.49333333333333323,0.49333333333333323
no_error,3,19.5,0.846151148096506,0.8113953088978425,0.6522816233363863,"(35.22, 46.88]",30,0.15384885190349396,0.5,0.5
no_error,3,19.6,0.8488942966640864,0.8154171260186309,0.66235420784627,"(35.22, 46.88]",30,0.15110570333591355,0.5066666666666667,0.5066666666666667
no_error,3,19.7,0.8517027878904723,0.8195068959756642,0.6724738662190869,"(35.22, 46.88]",30,0.14829721210952773,0.5133333333333333,0.5133333333333333
no_error,3,19.8,0.8545738631506825,0.8236596627139721,0.6826289406288341,"(35.22, 46.88]",30,0.1454261368493175,0.52,0.52
no_error,3,19.9,0.8575043649220686,0.8278700355688469,0.692806953267077,"(35.22, 46.88]",30,0.1424956350779314,0.5266666666666666,0.5266666666666666
no_error,3,20.0,0.8604907649263478,0.8321322281783304,0.7029946769813532,"(35.22, 46.88]",30,0.1395092350736522,0.5333333333333333,0.5333333333333333
no_error,3,20.1,0.8635291783926959,0.8364400839690509,0.7131781949140166,"(35.22, 46.88]",30,0.13647082160730406,0.5400000000000001,0.5400000000000001
no_error,3,20.2,0.866615374281806,0.8407870944794874,0.7233429550838025,"(35.22, 46.88]",30,0.13338462571819398,0.5466666666666666,0.5466666666666666
no_error,3,20.3,0.8697448105361466,0.8451664466951238,0.7334738722846593,"(35.22, 46.88]",30,0.1302551894638534,0.5533333333333333,0.5533333333333333
no_error,3,20.4,0.8729126641553725,0.8495710666673538,0.7435554263362298,"(35.22, 46.88]",30,0.1270873358446275,0.5599999999999999,0.5599999999999999
no_error,3,20.5,0.8761138478012227,0.8539936460711205,0.753571741329778,"(35.22, 46.88]",30,0.1238861521987773,0.5666666666666667,0.5666666666666667
no_error,3,20.6,0.8793430477929961,0.8584266916874419,0.7635067062528956,"(35.22, 46.88]",30,0.1206569522070039,0.5733333333333335,0.5733333333333335
no_error,3,20.7,0.8825947649418212,0.862862580538597,0.77334409952838,"(35.22, 46.88]",30,0.11740523505817879,0.58,0.58
no_error,3,20.8,0.8858633425540623,0.867293599764476,0.7830676999825948,"(35.22, 46.88]",30,0.1141366574459377,0.5866666666666667,0.5866666666666667
no_error,3,20.9,0.8891430010485534,0.8717119913075967,0.792661406371791,"(35.22, 46.88]",30,0.11085699895144663,0.5933333333333333,0.5933333333333333
no_error,3,21.0,0.8924278860374788,0.8761100127849187,0.802109378549489,"(35.22, 46.88]",30,0.1075721139625212,0.6,0.6
no_error,3,21.1,0.8957121045920033,0.8804799861005461,0.8113961630440396,"(35.22, 46.88]",30,0.10428789540799666,0.6066666666666668,0.6066666666666668
no_error,3,21.2,0.8989897569952451,0.8848143403096594,0.820506806044449,"(35.22, 46.88]",30,0.10101024300475492,0.6133333333333333,0.6133333333333333
no_error,3,21.3,0.9022549847443719,0.8891056650866273,0.8294269875169248,"(35.22, 46.88]",30,0.09774501525562806,0.62,0.62
no_error,3,21.4,0.9055020102238457,0.8933467647750557,0.8381431463457707,"(35.22, 46.88]",30,0.09449798977615431,0.6266666666666666,0.6266666666666666
no_error,3,21.5,0.9087251668642257,0.8975306953845373,0.8466425733829748,"(35.22, 46.88]",30,0.09127483313577434,0.6333333333333333,0.6333333333333333
no_error,3,21.6,0.9119189398155008,0.9016508086939947,0.8549135242662214,"(35.22, 46.88]",30,0.08808106018449924,0.6400000000000001,0.6400000000000001
no_error,3,21.7,0.915078003540048,0.905700800332969,0.8629453129256529,"(35.22, 46.88]",30,0.08492199645995202,0.6466666666666666,0.6466666666666666
no_error,3,21.8,0.9181972494984156,0.9096747396425502,0.8707283883223371,"(35.22, 46.88]",30,0.08180275050158436,0.6533333333333334,0.6533333333333334
no_error,3,21.9,0.9212718156855302,0.9135671014658422,0.8782543971245976,"(35.22, 46.88]",30,0.07872818431446982,0.6599999999999999,0.6599999999999999
no_error,3,22.0,0.9242971136334643,0.917372906966393,0.8855163974481575,"(35.22, 46.88]",30,0.07570288636653566,0.6666666666666666,0.6666666666666666
no_error,3,22.1,0.9272688400120576,0.9210879559030547,0.8925091837405001,"(35.22, 46.88]",30,0.07273115998794244,0.6733333333333335,0.6733333333333335
no_error,3,22.2,0.9301830021623981,0.9247085311446592,0.8992288445998038,"(35.22, 46.88]",30,0.06981699783760187,0.6799999999999999,0.6799999999999999
no_error,3,22.3,0.9330359402986146,0.9282313420877755,0.9056726662637854,"(35.22, 46.88]",30,0.06696405970138541,0.6866666666666668,0.6866666666666668
no_error,3,22.4,0.9358243483965385,0.9316535446138111,0.9118391406561398,"(35.22, 46.88]",30,0.0641756516034615,0.6933333333333332,0.6933333333333332
no_error,3,22.5,0.9385452938488433,0.9349727575275368,0.91772795801455,"(35.22, 46.88]",30,0.06145470615115667,0.7,0.7
no_error,3,22.6,0.9411962147999865,0.9381870540670544,0.9233399671580184,"(35.22, 46.88]",30,0.0588037852000135,0.7066666666666668,0.7066666666666668
no_error,3,22.7,0.9437749150585962,0.9412949533824403,0.9286771227368336,"(35.22, 46.88]",30,0.05622508494140377,0.7133333333333333,0.7133333333333333
no_error,3,22.8,0.946279557533278,0.9442954069156585,0.933742425788369,"(35.22, 46.88]",30,0.05372044246672203,0.7200000000000001,0.7200000000000001
no_error,3,22.9,0.9487086611617211,0.9471877900308504,0.938539864343212,"(35.22, 46.88]",30,0.051291338838278855,0.7266666666666666,0.7266666666666666
no_error,3,23.0,0.9510610938762001,0.9499718884420474,0.9430743451851842,"(35.22, 46.88]",30,0.04893890612379992,0.7333333333333333,0.7333333333333333
no_error,3,23.1,0.953336062294712,0.9526478824534496,0.947351615433801,"(35.22, 46.88]",30,0.04666393770528798,0.7400000000000001,0.7400000000000001
no_error,3,23.2,0.955533101562839,0.9552163288185442,0.9513781845565812,"(35.22, 46.88]",30,0.04446689843716101,0.7466666666666666,0.7466666666666666
no_error,3,23.3,0.9576520603639105,0.9575627476745429,0.9551612378201314,"(35.22, 46.88]",30,0.042347939636089516,0.7533333333333334,0.7533333333333334
no_error,3,23.4,0.9596930828615229,0.9595073171829307,0.9587085474806608,"(35.22, 46.88]",30,0.040306917138477116,0.7599999999999999,0.7599999999999999
no_error,3,23.5,0.9616565936746742,0.9613304792445463,0.961317060020773,"(35.22, 46.88]",30,0.038343406325325846,0.7666666666666667,0.7666666666666667
no_error,3,23.6,0.9635432778318775,0.963056056906129,0.9630427275295452,"(35.22, 46.88]",30,0.03645672216812246,0.7733333333333334,0.7733333333333334
no_error,3,23.7,0.9653540585721471,0.9647002749410764,0.9646868142713994,"(35.22, 46.88]",30,0.03464594142785293,0.7799999999999999,0.7799999999999999
no_error,3,23.8,0.9670900782365714,0.9662573467905027,0.966251193757969,"(35.22, 46.88]",30,0.03290992176342855,0.7866666666666667,0.7866666666666667
no_error,3,23.9,0.968752677910332,0.9677470990392911,0.9677456376073984,"(35.22, 46.88]",30,0.03124732208966796,0.7933333333333332,0.7933333333333332
no_error,3,24.0,0.9703433731998715,0.969176720808199,0.9691739545696564,"(35.22, 46.88]",30,0.029656626800128483,0.8,0.8
no_error,3,24.1,0.9718638333739305,0.9705481463167633,0.970540206494127,"(35.22, 46.88]",30,0.028136166626069548,0.8066666666666668,0.8066666666666668
no_error,3,24.2,0.9733158631173706,0.9718711266647506,0.9718444615875472,"(35.22, 46.88]",30,0.026684136882629383,0.8133333333333332,0.8133333333333332
no_error,3,24.3,0.9747013791610858,0.973144004830056,0.9730986363348972,"(35.22, 46.88]",30,0.02529862083891421,0.8200000000000001,0.8200000000000001
no_error,3,24.4,0.9760223901893397,0.974367669859716,0.9743052708599408,"(35.22, 46.88]",30,0.023977609810660327,0.8266666666666665,0.8266666666666665
no_error,3,24.5,0.9772809806147733,0.9755431232988158,0.9754652734316602,"(35.22, 46.88]",30,0.02271901938522669,0.8333333333333334,0.8333333333333334
no_error,3,24.6,0.9784792916926942,0.9766714624711521,0.9765796506437142,"(35.22, 46.88]",30,0.02152070830730579,0.8400000000000001,0.8400000000000001
no_error,3,24.7,0.9796195029225058,0.977753865960654,0.9776494928595773,"(35.22, 46.88]",30,0.02038049707749423,0.8466666666666666,0.8466666666666666
no_error,3,24.8,0.9807038183649156,0.9787915810449315,0.978675962258658,"(35.22, 46.88]",30,0.019296181635084397,0.8533333333333334,0.8533333333333334
no_error,3,24.9,0.9817344535179412,0.9797859136973436,0.9796602822866728,"(35.22, 46.88]",30,0.018265546482058803,0.8599999999999999,0.8599999999999999
no_error,3,25.0,0.9827136193158327,0.9807382115488765,0.9806037218500988,"(35.22, 46.88]",30,0.017286380684167324,0.8666666666666667,0.8666666666666667
