BMI,GA,reliability
35.1,22.4,0.9415582196757392
35.1,22.5,0.9435866089497831
35.1,22.6,0.9455849981034398
35.1,22.7,0.9475504398716713
35.1,22.8,0.949480239373237
35.1,22.9,0.9513719624588857
35.1,23.0,0.9532234365595351
35.1,23.1,0.9550327486522124
35.1,23.2,0.9567982469938792
35.1,23.3,0.9585185336074068
35.1,23.4,0.9601924597640761
35.1,23.5,0.961819117049688
35.1,23.6,0.9633978308451341
35.1,23.7,0.9649281464830735
35.1,23.8,0.9664098188792445
35.1,23.9,0.9678428020212739
35.1,24.0,0.9692272333669546
35.1,24.1,0.9705634190560684
35.1,24.2,0.9718518241033003
35.1,24.3,0.9730930547236881
35.1,24.4,0.9742878441987062
35.1,24.5,0.9754370402275749
35.1,24.6,0.9765415915875468
35.1,24.7,0.9776025319270067
35.1,24.8,0.9786209687587042
35.1,24.9,0.9795980722679395
35.1,25.0,0.9805350606952549
35.2,10.0,0.5976666711437377
35.2,10.1,0.6045722647495945
35.2,10.2,0.6114496220035706
35.2,10.3,0.6182966109983298
35.2,10.4,0.6251111296090917
35.2,10.5,0.6318911033295906
35.2,10.6,0.6386344827493087
35.2,10.7,0.6453392529710273
35.2,10.8,0.6520034337747608
35.2,10.9,0.6586250769839772
35.2,11.0,0.6652022718706194
35.2,11.1,0.6717327591063399
35.2,11.2,0.6782127597050457
35.2,11.3,0.6846377744651155
35.2,11.4,0.6910029085551156
35.2,11.5,0.6973029223880836
35.2,11.6,0.7035323347769695
35.2,11.7,0.7096855130462675
35.2,11.8,0.7157567309603268
35.2,11.9,0.72174023839727
35.2,12.0,0.7276303427410302
35.2,12.1,0.7334214589165626
35.2,12.2,0.7391081624176407
35.2,12.3,0.7446852431830402
35.2,12.4,0.7501477529077323
35.2,12.5,0.7554910316595519
35.2,12.6,0.7607107524144134
35.2,12.7,0.7658029395899082
35.2,12.8,0.7707639898653718
35.2,12.9,0.7755906947442138
35.2,13.0,0.7802802435561174
35.2,13.1,0.7848302273631689
35.2,13.2,0.7892386517171524
35.2,13.3,0.7935039238453956
35.2,13.4,0.7976248425220605
35.2,13.5,0.8016006014602809
35.2,13.6,0.8054307709962929
35.2,13.7,0.8091152749549133
35.2,13.8,0.8126543821690341
35.2,13.9,0.816048694374834
35.2,14.0,0.819299113218538
35.2,14.1,0.8224068212502651
35.2,14.2,0.8253732771263378
35.2,14.3,0.8282001813991828
35.2,14.4,0.830889449770405
35.2,14.5,0.833443209333286
35.2,14.6,0.8358638502271835
35.2,14.7,0.8381548451805234
35.2,14.8,0.8403204217257665
35.2,14.9,0.8423649051421955
35.2,15.0,0.8442926847347605
35.2,15.1,0.8461082093448006
35.2,15.2,0.847815995243065
35.2,15.3,0.8494206024349067
35.2,15.4,0.850926631153144
35.2,15.5,0.8523387261052165
35.2,15.6,0.8536615710768376
35.2,15.7,0.8548998747506558
35.2,15.8,0.8560583764208446
35.2,15.9,0.8571418469704213
35.2,16.0,0.8581550751165905
35.2,16.1,0.859102868720072
35.2,16.2,0.8599900573922866
35.2,16.3,0.8608214824221103
35.2,16.4,0.8616019928559648
35.2,16.5,0.8623364463454075
35.2,16.6,0.8630297023315165
35.2,16.7,0.8636866144596431
35.2,16.8,0.8643120271926468
35.2,16.9,0.8649107685493178
35.2,17.0,0.8654876414883576
35.2,17.1,0.8660474177065282
35.2,17.2,0.8665948253163712
35.2,17.3,0.8671345420736476
35.2,17.4,0.867671182048288
35.2,17.5,0.8682092867559942
35.2,17.6,0.8687533082541904
35.2,17.7,0.8693076010393974
35.2,17.8,0.8698764083554147
35.2,17.9,0.8704638419820974
35.2,18.0,0.8710738736226179
35.2,18.1,0.8717103231811529
35.2,18.2,0.872376840024104
35.2,18.3,0.8730769960051514
35.2,18.4,0.8738142534505736
35.2,18.5,0.874591867676048
35.2,18.6,0.8754129835123008
35.2,18.7,0.8762805698712831
35.2,18.8,0.8771973314717617
35.2,18.9,0.8781656894649853
35.2,19.0,0.8791877815926016
35.2,19.1,0.8802654472607615
35.2,19.2,0.8814002088692721
35.2,19.3,0.8825932728950312
35.2,19.4,0.8838455267858308
35.2,19.5,0.8851575226080782
35.2,19.6,0.8865294786354576
35.2,19.7,0.8879612844022906
35.2,19.8,0.8894524979392077
35.2,19.9,0.891002338441018
35.2,20.0,0.8926097091471084
35.2,20.1,0.8942731956131224
35.2,20.2,0.8959910691787327
35.2,20.3,0.8977613090440624
35.2,20.4,0.8995816131123726
35.2,20.5,0.901449409501735
35.2,20.6,0.9033618722241172
35.2,20.7,0.9053159507600625
35.2,20.8,0.907308383610079
35.2,20.9,0.9093357137989376
35.2,21.0,0.911394326891622
35.2,21.1,0.91348046663426
35.2,21.2,0.915590257664686
35.2,21.3,0.9177197377413053
35.2,21.4,0.9198648824264941
35.2,21.5,0.9220216279639657
35.2,21.6,0.9241858988099941
35.2,21.7,0.9263536376766999
35.2,21.8,0.9285208242756605
35.2,21.9,0.9306835013146185
35.2,22.0,0.9328376841520011
35.2,22.1,0.9349791421782327
35.2,22.2,0.9371037483280873
35.2,22.3,0.939207579911709
35.2,22.4,0.9412869415361944
35.2,22.5,0.9433383888425986
35.2,22.6,0.9453587316431289
35.2,22.7,0.9473450371247244
35.2,22.8,0.9492946280270133
35.2,22.9,0.9512050912606342
35.2,23.0,0.9530742754057651
35.2,23.1,0.9549002930261788
35.2,23.2,0.9566815181201932
35.2,23.3,0.9584165820328098
35.2,23.4,0.960104364387748
35.2,23.5,0.9617439883325958
35.2,23.6,0.96333481089061
35.2,23.7,0.9648764102682051
35.2,23.8,0.9663685745829185
35.2,23.9,0.9678112913841894
35.2,24.0,0.9692047317199805
35.2,24.1,0.9705492351265468
35.2,24.2,0.9718453008848158
35.2,24.3,0.9730935680761804
35.2,24.4,0.9742948024125684
35.2,24.5,0.9754498836989764
35.2,24.6,0.97655979224722
35.2,24.7,0.9776255917098917
35.2,24.8,0.9786484190301694
35.2,24.9,0.9796294729890527
35.2,25.0,0.9805699991235761
35.3,10.0,0.5932925686286981
35.3,10.1,0.6002488315980616
35.3,10.2,0.6071779370379249
35.3,10.3,0.6140777122747216
35.3,10.4,0.6209460025767292
35.3,10.5,0.6277806862415028
35.3,10.6,0.6345796669398057
35.3,10.7,0.641340878706794
35.3,10.8,0.6480622931999648
35.3,10.9,0.6547419091590623
35.3,11.0,0.6613777685548728
35.3,11.1,0.6679675518777708
35.3,11.2,0.6745073841195695
35.3,11.3,0.6809926681555971
35.3,11.4,0.6874184007910175
35.3,11.5,0.6937792344680285
35.3,11.6,0.7000695803198236
35.3,11.7,0.7062836945800814
35.3,11.8,0.7124157396689131
35.3,11.9,0.7184598541263492
35.3,12.0,0.7244102342922195
35.3,12.1,0.7302611856268231
35.3,12.2,0.7360071734021547
35.3,12.3,0.7416428837505321
35.3,12.4,0.7471632619208418
35.3,12.5,0.7525635489205582
35.3,12.6,0.7578393201447695
35.3,12.7,0.7629865063979843
35.3,12.8,0.7680014157149609
35.3,12.9,0.7728807567329619
35.3,13.0,0.7776216376694479
35.3,13.1,0.7822215768037455
35.3,13.2,0.7866785096453138
35.3,13.3,0.7909907808994373
35.3,13.4,0.7951571312667047
35.3,13.5,0.7991767003748007
35.3,13.6,0.8030490115541952
35.3,13.7,0.8067739446981118
35.3,13.8,0.8103517318445651
35.3,13.9,0.8137829410198151
35.3,14.0,0.8170684448887455
35.3,14.1,0.8202094007390606
35.3,14.2,0.8232072473044603
35.3,14.3,0.8260636655600191
35.3,14.4,0.8287805575646972
35.3,14.5,0.8313600396037898
35.3,14.6,0.833804495996883
35.3,14.7,0.8361174624880039
35.3,14.8,0.8383032679836961
35.3,14.9,0.8403663418604893
35.3,15.0,0.8423111759248866
35.3,15.1,0.8441423201958377
35.3,15.2,0.8458643880997194
35.3,15.3,0.847482041030981
35.3,15.4,0.848999974763909
35.3,15.5,0.8504229345801027
35.3,15.6,0.8517556995818776
35.3,15.7,0.8530030770195342
35.3,15.8,0.8541699026887055
35.3,15.9,0.8552610447360948
35.3,16.0,0.8562813900880235
35.3,16.1,0.8572358423630704
35.3,16.2,0.858129331291325
35.3,16.3,0.8589667963014863
35.3,16.4,0.8597531834223873
35.3,16.5,0.8604934522860366
35.3,16.6,0.8611925605107693
35.3,16.7,0.8618554612196369
35.3,16.8,0.8624870990712667
35.3,16.9,0.863092402560017
35.3,17.0,0.8636762750579248
35.3,17.1,0.864243586684862
35.3,17.2,0.8647991653940716
35.3,17.3,0.8653477877796829
35.3,17.4,0.8658941644986814
35.3,17.5,0.8664429335955441
35.3,17.6,0.8669986409134788
35.3,17.7,0.8675657350358538
35.3,17.8,0.8681485468832395
35.3,17.9,0.8687512765559069
35.3,18.0,0.8693779802154074
35.3,18.1,0.8700325582161729
35.3,18.2,0.8707187320712394
35.3,18.3,0.8714400876642225
35.3,18.4,0.8722000514419803
35.3,18.5,0.8730018365985873
35.3,18.6,0.8738485432780707
35.3,18.7,0.8747430933084605
35.3,18.8,0.8756881403131055
35.3,18.9,0.8766860502298942
35.3,19.0,0.8777389021028194
35.3,19.1,0.8788484709131746
35.3,19.2,0.8800162124933357
35.3,19.3,0.8812432621245914
35.3,19.4,0.8825304320516432
35.3,19.5,0.8838781968618683
35.3,19.6,0.8852866931262986
35.3,19.7,0.886755726801287
35.3,19.8,0.8882847669714448
35.3,19.9,0.8898729444894786
35.3,20.0,0.8915190710596977
35.3,20.1,0.8932216390544822
35.3,20.2,0.8949788268368951
35.3,20.3,0.8967885162333563
35.3,20.4,0.8986483122994408
35.3,20.5,0.9005555457003297
35.3,20.6,0.9025072979731337
35.3,20.7,0.9045004242925774
35.3,20.8,0.9065315711161238
35.3,20.9,0.9085971931780231
35.3,21.0,0.910693587466723
35.3,21.1,0.9128169145792285
35.3,21.2,0.914963218700186
35.3,21.3,0.9171284605999478
35.3,21.4,0.9193085434347367
35.3,21.5,0.9214993370681263
35.3,21.6,0.923696702241245
35.3,21.7,0.9258965238403094
35.3,21.8,0.9280947316392268
35.3,21.9,0.9302873213290275
35.3,22.0,0.9324702747728804
35.3,22.1,0.934639354261601
35.3,22.2,0.9367904316751723
35.3,22.3,0.9389195883200574
35.3,22.4,0.9410231343720509
35.3,22.5,0.9430976360482659
35.3,22.6,0.9451399154013509
35.3,22.7,0.9471470552578476
35.3,22.8,0.9491163974627548
35.3,22.9,0.9510455483691005
35.3,23.0,0.9529323808562953
35.3,23.1,0.9547750321740895
35.3,23.2,0.9565719043438776
35.3,23.3,0.9583216564790339
35.3,23.4,0.9600231988197714
35.3,23.5,0.9616756864769663
35.3,23.6,0.9632785092341526
35.3,23.7,0.9648312775196236
35.3,23.8,0.9663338140968811
35.3,23.9,0.9677861404573934
35.3,24.0,0.9691884617318863
35.3,24.1,0.9705411524320315
35.3,24.2,0.9718447452270932
35.3,24.3,0.9730999131742462
35.3,24.4,0.9743074546523851
35.3,24.5,0.9754682827847792
35.3,24.6,0.9765834086125745
35.3,24.7,0.9776539269396587
35.3,24.8,0.978681004757018
35.3,24.9,0.9796658690020899
35.3,25.0,0.9806097932118524
35.4,10.0,0.5888668419310408
35.4,10.1,0.5958730703551055
35.4,10.2,0.6028532739174688
35.4,10.3,0.6098052262139704
35.4,10.4,0.6167267334434072
35.4,10.5,0.6236156183270319
35.4,10.6,0.630469741505948
35.4,10.7,0.6372869839718112
35.4,10.8,0.6440652679726971
35.4,10.9,0.6508025422433263
35.4,11.0,0.6574967983024026
35.4,11.1,0.6641456541687285
35.4,11.2,0.6707451473505852
35.4,11.3,0.6772905734282127
35.4,11.4,0.6837768275245968
35.4,11.5,0.6901984539412811
35.4,11.6,0.6965497524901428
35.4,11.7,0.7028248720265903
35.4,11.8,0.7090178611248243
35.4,11.9,0.7151227469919745
35.4,12.0,0.7211336139370261
35.4,12.1,0.7270446564416241
35.4,12.2,0.7328502300978732
35.4,12.3,0.7385449126023642
35.4,12.4,0.7441235443574301
35.4,12.5,0.7495812638574736
35.4,12.6,0.7549135475367778
35.4,12.7,0.7601162317668404
35.4,12.8,0.7651855333230488
35.4,12.9,0.7701180733833801
35.4,13.0,0.7749108816025922
35.4,13.1,0.7795613986133182
35.4,13.2,0.7840674893669597
35.4,13.3,0.788427432864146
35.4,13.4,0.7926399095328455
35.4,13.5,0.7967040038230209
35.4,13.6,0.8006191895707944
35.4,13.7,0.8043853032097336
35.4,13.8,0.8080025355293354
35.4,13.9,0.8114714211444275
35.4,14.0,0.8147928012879578
35.4,14.1,0.8179678079833166
35.4,14.2,0.8209978564781804
35.4,14.3,0.8238846114601964
35.4,14.4,0.8266299569717132
35.4,14.5,0.8292359992059087
35.4,14.6,0.8317051167799876
35.4,14.7,0.8340409060196691
35.4,14.8,0.8362477963858372
35.4,14.9,0.8383303211755738
35.4,15.0,0.8402930712581684
35.4,15.1,0.8421406965915487
35.4,15.2,0.8438779107542189
35.4,15.3,0.8455094721588662
35.4,15.4,0.8470401753976676
35.4,15.5,0.8484748621163538
35.4,15.6,0.8498184105045754
35.4,15.7,0.8510757216072362
35.4,15.8,0.8522517311499965
35.4,15.9,0.8533514038696397
35.4,16.0,0.8543797235820745
35.4,16.1,0.8553416924207978
35.4,16.2,0.856242336999638
35.4,16.3,0.8570866960174981
35.4,16.4,0.8578798151516748
35.4,16.5,0.8586267509949288
35.4,16.6,0.859332563453102
35.4,16.7,0.8600023039244103
35.4,16.8,0.8606410169566809
35.4,16.9,0.861253732126759
35.4,17.0,0.8618454511067772
35.4,17.1,0.862421143717828
35.4,17.2,0.8629857383318473
35.4,17.3,0.8635441064789057
35.4,17.4,0.8641010586887634
35.4,17.5,0.8646613264217194
35.4,17.6,0.8652295498375387
35.4,17.7,0.865810269757483
35.4,17.8,0.8664079054388383
35.4,17.9,0.867026743660523
35.4,18.0,0.8676709241192633
35.4,18.1,0.8683444256832703
35.4,18.2,0.8690510430089521
35.4,18.3,0.8697943731196732
35.4,18.4,0.8705778055161522
35.4,18.5,0.8714045118322077
35.4,18.6,0.8722775464541068
35.4,18.7,0.8731997846588238
35.4,18.8,0.874173825955586
35.4,18.9,0.8752019825475055
35.4,19.0,0.876286271900678
35.4,19.1,0.8774284059493176
35.4,19.2,0.8786297718586705
35.4,19.3,0.8798914326275044
35.4,19.4,0.8812141274402573
35.4,19.5,0.8825982499142695
35.4,19.6,0.8840438551162052
35.4,19.7,0.8855506641358897
35.4,19.8,0.8871180590934449
35.4,19.9,0.8887450802714882
35.4,20.0,0.8904304475582777
35.4,20.1,0.8921725614212008
35.4,20.2,0.8939695030482011
35.4,20.3,0.8958190615675142
35.4,20.4,0.8977187456471557
35.4,20.5,0.8996657908770128
35.4,20.6,0.9016571839051061
35.4,20.7,0.9036896873626488
35.4,20.8,0.9057598556789846
35.4,20.9,0.9078640533583204
35.4,21.0,0.9099984919837953
35.4,21.1,0.9121592483547252
35.4,21.2,0.9143422850991453
35.4,21.3,0.9165434877758387
35.4,21.4,0.918758688626152
35.4,21.5,0.9209836885724317
35.4,21.6,0.9232142876337737
35.4,21.7,0.9254463147079461
35.4,21.8,0.9276756467321026
35.4,21.9,0.9298982356757746
35.4,22.0,0.9321100304197598
35.4,22.1,0.9343067852650718
35.4,22.2,0.9364843735295346
35.4,22.3,0.9386388793391416
35.4,22.4,0.9407666207885732
35.4,22.5,0.9428641733170361
35.4,22.6,0.9449283735912629
35.4,22.7,0.9469563197987922
35.4,22.8,0.9489453728315591
35.4,22.9,0.9508931612984568
35.4,23.0,0.9527975809974079
35.4,23.1,0.9546567963756604
35.4,23.2,0.956469235821418
35.4,23.3,0.9582335887493074
35.4,23.4,0.9599487964550119
35.4,23.5,0.9616140464802656
35.4,23.6,0.9632287608287896
35.4,23.7,0.9647925847680863
35.4,23.8,0.966305375302632
35.4,23.9,0.9677671884836574
35.4,24.0,0.9691782648823658
35.4,24.1,0.9705390130131889
35.4,24.2,0.971850000776953
35.4,24.3,0.9731119348316336
35.4,24.4,0.9743256477827297
35.4,24.5,0.9754920851751907
35.4,24.6,0.9766122901058438
35.4,24.7,0.9776873887527681
35.4,24.8,0.9787185780533777
35.4,24.9,0.9797071143485012
35.4,25.0,0.9806542985730606
35.5,10.0,0.5843894942666022
35.5,10.1,0.5914449486566934
35.5,10.2,0.5984755530226885
35.5,10.3,0.6054790428064594
35.5,10.4,0.6124531680012341
35.5,10.5,0.6193957120839675
35.5,10.6,0.6263044791401177
35.5,10.7,0.6331773057084978
35.5,10.8,0.6400120608383062
35.5,10.9,0.6468066431775696
35.5,11.0,0.6535589934126846
35.5,11.1,0.6602666687398943
35.5,11.2,0.6669256166693321
35.5,11.3,0.6735310297926509
35.5,11.4,0.6800776984636543
35.5,11.5,0.6865600605295281
35.5,11.6,0.6929723071176647
35.5,11.7,0.6993084730176169
35.5,11.8,0.7055624992047453
35.5,11.9,0.7117282975973368
35.5,12.0,0.717799840167165
35.5,12.1,0.7237712097114674
35.5,12.2,0.7296366503252331
35.5,12.3,0.7353906304052503
35.5,12.4,0.7410278849969522
35.5,12.5,0.7465434470393514
35.5,12.6,0.7519326923172797
35.5,12.7,0.7571913604113026
35.5,12.8,0.7623155759873758
35.5,12.9,0.7673018717181381
35.5,13.0,0.7721471939584964
35.5,13.1,0.7768489046717748
35.5,13.2,0.7814047964811006
35.5,13.3,0.785813080366341
35.5,13.4,0.7900723752496276
35.5,13.5,0.7941817082975757
35.5,13.6,0.7981405016862229
35.5,13.7,0.8019485461171199
35.5,13.8,0.8056059910559706
35.5,13.9,0.8091133337869851
35.5,14.0,0.8124713851360811
35.5,14.1,0.8156812493197224
35.5,14.2,0.8187443188280735
35.5,14.3,0.821662237045136
35.5,14.4,0.8244368741727375
35.5,14.5,0.8270703215721414
35.5,14.6,0.8295649532595343
35.5,14.7,0.8319244235805643
35.5,14.8,0.8341532648777638
35.5,14.9,0.8362561082390098
35.5,15.0,0.8382376462351564
35.5,15.1,0.8401026259760678
35.5,15.2,0.8418558612916356
35.5,15.3,0.8435022066515168
35.5,15.4,0.8450465554508745
35.5,15.5,0.8464938447682256
35.5,15.6,0.8478490501610472
35.5,15.7,0.849117170590874
35.5,15.8,0.8503032373640227
35.5,15.9,0.8514123129063751
35.5,16.0,0.8524494781752866
35.5,16.1,0.8534198342683721
35.5,16.2,0.854328505200301
35.5,16.3,0.8551806277383388
35.5,16.4,0.8559813472518412
35.5,16.5,0.8567358194943773
35.5,16.6,0.8574492022569682
35.5,16.7,0.8581266485529991
35.5,16.8,0.8587733025935596
35.5,16.9,0.8593942921211324
35.5,17.0,0.8599947196245821
35.5,17.1,0.8605796541172256
35.5,17.2,0.861154121313494
35.5,17.3,0.8617230910481467
35.5,17.4,0.8622914702708635
35.5,17.5,0.8628640845187
35.5,17.6,0.8634456684821328
35.5,17.7,0.8640408510929025
35.5,17.8,0.8646541427564163
35.5,17.9,0.8652899134626458
35.5,18.0,0.8659523864588239
35.5,18.1,0.8666456175830356
35.5,18.2,0.8673734728880023
35.5,18.3,0.8681395617142615
35.5,18.4,0.8689472339278039
35.5,18.5,0.8697996193445358
35.5,18.6,0.8706997275830177
35.5,18.7,0.8716503827818365
35.5,18.8,0.8726541354898707
35.5,18.9,0.8737132378650446
35.5,19.0,0.8748296473372285
35.5,19.1,0.8760050121730654
35.5,19.2,0.8772406501543601
35.5,19.3,0.8785375532564837
35.5,19.4,0.8798963820869078
35.5,19.5,0.8813174533994396
35.5,19.6,0.8828007389741107
35.5,19.7,0.8843458741874355
35.5,19.8,0.8859521533099426
35.5,19.9,0.8876185266531088
35.5,20.0,0.8893436215898517
35.5,20.1,0.8911257447513709
35.5,20.2,0.8929628835271951
35.5,20.3,0.8948527310030802
35.5,20.4,0.8967926999546378
35.5,20.5,0.8987799318036194
35.5,20.6,0.9008113177763047
35.5,20.7,0.9028835285210155
35.5,20.8,0.9049930250870806
35.5,20.9,0.9071360853650613
35.5,21.0,0.9093088317239879
35.5,21.1,0.9115072583653404
35.5,21.2,0.9137272488885197
35.5,21.3,0.9159646131321619
35.5,21.4,0.9182151108382901
35.5,21.5,0.9204744776938801
35.5,21.6,0.9227384513889162
35.5,21.7,0.9250028057358594
35.5,21.8,0.9272633672127067
35.5,21.9,0.9295160428861473
35.5,22.0,0.9317567505793112
35.5,22.1,0.9339812367279698
35.5,22.2,0.9361853763714935
35.5,22.3,0.9383652569714164
35.5,22.4,0.9405172054565603
35.5,22.5,0.9426378076954903
35.5,22.6,0.944723914183768
35.5,22.7,0.9467726400006322
35.5,22.8,0.9487813664071725
35.5,22.9,0.9507477430086966
35.5,23.0,0.952669691138602
35.5,23.1,0.9545454010513039
35.5,23.2,0.9563733306254112
35.5,23.3,0.9581521986186166
35.5,23.4,0.9598809789499204
35.5,23.5,0.9615588907098903
35.5,23.6,0.9631853909260497
35.5,23.7,0.9647601588418588
35.5,23.8,0.96628308660519
35.5,23.9,0.9677542659257392
35.5,24.0,0.9691739721340449
35.5,24.1,0.9705426500807414
35.5,24.2,0.9718609020795871
35.5,24.3,0.9731294700099764
35.5,24.4,0.9743492200006147
35.5,24.5,0.975521130777319
35.5,24.6,0.9766462788321836
35.5,24.7,0.9777258208747959
35.5,24.8,0.978760984799132
35.5,24.9,0.9797530560810851
35.5,25.0,0.980703364275201
35.6,10.0,0.5798605271646557
35.6,10.1,0.5869644232030493
35.6,10.2,0.5940446979998882
35.6,10.3,0.6010990378209404
35.6,10.4,0.6081251514888243
35.6,10.5,0.6151207677224626
35.6,10.6,0.6220836455164622
35.6,10.7,0.6290115721284273
35.6,10.8,0.6359023625426308
35.6,10.9,0.642753868628485
35.6,11.0,0.6495639762496745
35.6,11.1,0.6563301845035039
35.6,11.2,0.6630483482345135
35.6,11.3,0.6697135613231462
35.6,11.4,0.6763205070089249
35.6,11.5,0.6828635195510822
35.6,11.6,0.689336677716425
35.6,11.7,0.6957339089398946
35.6,11.8,0.7020490369772654
35.6,11.9,0.7082758650941371
35.6,12.0,0.7144082496431607
35.6,12.1,0.7204401606444788
35.6,12.2,0.7263657299624567
35.6,12.3,0.7321793159825517
35.6,12.4,0.7378755438611531
35.6,12.5,0.7434493424539352
35.6,12.6,0.748895984777321
35.6,12.7,0.7542111108895492
35.6,12.8,0.7593907511016177
35.6,12.9,0.764431348093614
35.6,13.0,0.7693297623251597
35.6,13.1,0.7740832763110346
35.6,13.2,0.7786896066678209
35.6,13.3,0.783146895800658
35.6,13.4,0.7874536970086149
35.6,13.5,0.7916089802886536
35.6,13.6,0.7956121133596382
35.6,13.7,0.799462838990133
35.6,13.8,0.8031612642672198
35.6,13.9,0.8067078489734358
35.6,14.0,0.8101033691826429
35.6,14.1,0.8133489019008092
35.6,14.2,0.816445813599867
35.6,14.3,0.8193957286784542
35.6,14.4,0.8222005000582409
35.6,14.5,0.8248622047754998
35.6,14.6,0.8273832119409736
35.6,14.7,0.8297672329402149
35.6,14.8,0.8320188977150992
35.6,14.9,0.8341429390723842
35.6,15.0,0.8361441461004386
35.6,15.1,0.8380273661420693
35.6,15.2,0.8397975081671843
35.6,15.3,0.8414595246679322
35.6,15.4,0.8430184053357994
35.6,15.5,0.8444791853648359
35.6,15.6,0.8458469357653295
35.6,15.7,0.847126752395804
35.6,15.8,0.8483237640472074
35.6,15.9,0.8494431288213306
35.6,16.0,0.8504900267829885
35.6,16.1,0.8514696553539847
35.6,16.2,0.852387237272964
35.6,16.3,0.8532480075840018
35.6,16.4,0.8540572098689179
35.6,16.5,0.8548201012169917
35.6,16.6,0.855541937038189
35.6,16.7,0.856227970129571
35.6,16.8,0.8568834442092176
35.6,16.9,0.8575135869462431
35.6,17.0,0.8581236001272204
35.6,17.1,0.8587186509742663
35.6,17.2,0.859303862940602
35.6,17.3,0.8598843047157714
35.6,17.4,0.8604649761920666
35.6,17.5,0.8610507980666275
35.6,17.6,0.8616465984214249
35.6,17.7,0.8622570946716582
35.6,17.8,0.8628868848401318
35.6,17.9,0.8635404242213229
35.6,18.0,0.864222016056784
35.6,18.1,0.8649357933825476
35.6,18.2,0.8656856915035149
35.6,18.3,0.8664753314520389
35.6,18.4,0.8673080233695687
35.6,18.5,0.8681868543108774
35.6,18.6,0.869114786328614
35.6,18.7,0.8700945972182755
35.6,18.8,0.8711287807901278
35.6,18.9,0.8722195341342429
35.6,19.0,0.873368751935648
35.6,19.1,0.8745780177098323
35.6,19.2,0.8758485802997032
35.6,19.3,0.8771813587301314
35.6,19.4,0.8785769366420988
35.6,19.5,0.8800355509093085
35.6,19.6,0.8815570899496273
35.6,19.7,0.8831411040512701
35.6,19.8,0.8847867990066243
35.6,19.9,0.8864930344049323
35.6,20.0,0.8882583451336449
35.6,20.1,0.890080943564421
35.6,20.2,0.8919587231963118
35.6,20.3,0.8938892809186119
35.6,20.4,0.89586993433762
35.6,20.5,0.8978977286563236
35.6,20.6,0.8999694616728403
35.6,20.7,0.902081710009443
35.6,20.8,0.9042308449983136
35.6,20.9,0.9064130528843433
35.6,21.0,0.908624372084599
35.6,21.1,0.9108607126684993
35.6,21.2,0.9131178794266048
35.6,21.3,0.9153916057998535
35.6,21.4,0.9176775816746747
35.6,21.5,0.9199714765880392
35.6,21.6,0.9222689681057575
35.6,21.7,0.9245657737324224
35.6,21.8,0.9268576708559336
35.6,21.9,0.9291405231142834
35.6,22.0,0.931410216247471
35.6,22.1,0.9336624916439197
35.6,22.2,0.9358932247066818
35.6,22.3,0.938098508714313
35.6,22.4,0.9402746778609354
35.6,22.5,0.9424183300353717
35.6,22.6,0.9445263303061261
35.6,22.7,0.9465958114987484
35.6,22.8,0.9486241746696416
35.6,22.9,0.9506090928257034
35.6,23.0,0.9525485122989269
35.6,23.1,0.9544406503865704
35.6,23.2,0.9562839943863659
35.6,23.3,0.9580772942089156
35.6,23.4,0.9598195553053012
35.6,23.5,0.9615100312213651
35.6,23.6,0.9631482130032932
35.6,23.7,0.9647338153793857
35.6,23.8,0.9662667656286748
35.6,23.9,0.9677471921067712
35.6,24.0,0.9691754061190984
35.6,24.1,0.9705518880255104
35.6,24.2,0.9718772761293124
35.6,24.3,0.9731523468637742
35.6,24.4,0.9743780016719724
35.6,24.5,0.9755552527685792
35.6,24.6,0.9766852090714943
35.6,24.7,0.977769060022219
35.6,24.8,0.978808063707763
35.6,24.9,0.9798035356335668
35.6,25.0,0.9807568334957715
35.7,10.0,0.5752799269028299
35.7,10.1,0.5824314401486098
35.7,10.2,0.5895606110443132
35.7,10.3,0.5966650783219907
35.7,10.4,0.6037425036560808
35.7,10.5,0.6107905708216936
35.7,10.6,0.617806987430865
35.7,10.7,0.624789489239618
35.7,10.8,0.6317358449024915
35.7,10.9,0.6386438528506414
35.7,11.0,0.6455113458973255
35.7,11.1,0.6523357646203521
35.7,11.2,0.6591128735439593
35.7,11.3,0.6658376657774845
35.7,11.4,0.6725047217336181
35.7,11.5,0.6791082665491722
35.7,11.6,0.6856422745759759
35.7,11.7,0.6921005569776678
35.7,11.8,0.6984768302002237
35.7,11.9,0.7047647783362272
35.7,12.0,0.7109581477804958
35.7,12.1,0.7170507924085868
35.7,12.2,0.72303673148378
35.7,12.3,0.7289102112630295
35.7,12.4,0.7346657472821345
35.7,12.5,0.740298160478546
35.7,12.6,0.745802619526484
35.7,12.7,0.7511746642580888
35.7,12.8,0.7564102283133074
35.7,12.9,0.7615056615649887
35.7,13.0,0.7664577377051761
35.7,13.1,0.7712636564261183
35.7,13.2,0.7759210572179599
35.7,13.3,0.78042801040291
35.7,13.4,0.7847830037836165
35.7,13.5,0.7889849455688864
35.7,13.6,0.793033149883676
35.7,13.7,0.7969273076931338
35.7,13.8,0.8006674821115688
35.7,13.9,0.8042540935728217
35.7,14.0,0.8076878845162856
35.7,14.1,0.8109698995385729
35.7,14.2,0.8141014813576035
35.7,14.3,0.8170842329384627
35.7,14.4,0.8199199873182624
35.7,14.5,0.8226108096787319
